city,city_ascii,lat,lng,pop,country,iso2,iso3,province
Longyearbyen,Longyearbyen,78.21668439,15.5499963,1232,Svalbard and Jan Mayen Islands,SJ,SJM,Svalbard
Piggs Peak,Piggs Peak,-25.96100399,31.2470015,5750,Swaziland,SZ,SWZ,Hhohho
Siteki,Siteki,-26.45499604,31.95199862,6152,Swaziland,SZ,SWZ,Lubombo
Manzini,Manzini,-26.49500106,31.3880045,110537,Swaziland,SZ,SWZ,Manzini
Hlatikulu,Hlatikulu,-26.99999993,31.41669655,2748,Swaziland,SZ,SWZ,Shiselweni
Golela,Golela,-27.29617755,31.90000606,3695,Swaziland,SZ,SWZ,Shiselweni
Lobamba,Lobamba,-26.46666746,31.19999711,7169.5,Swaziland,SZ,SWZ,Manzini
Mbabane,Mbabane,-26.31665078,31.13333451,83178,Swaziland,SZ,SWZ,Hhohho
Falun,Falun,60.61300204,15.64700455,36477,Sweden,SE,SWE,Dalarna
Nykoping,Nykoping,58.76399718,17.01500451,27582,Sweden,SE,SWE,Södermanland
Harnosand,Harnosand,62.63399704,17.93400362,17016,Sweden,SE,SWE,Västernorrland
Karlskrona,Karlskrona,56.20300219,15.29600461,35212,Sweden,SE,SWE,Blekinge
Mariestad,Mariestad,58.70500209,13.82799659,14891,Sweden,SE,SWE,Västra Götaland
Vannersborg,Vannersborg,58.36300214,12.33000061,21835,Sweden,SE,SWE,Västra Götaland
Borlänge,Borlange,60.48332237,15.4166711,38974.5,Sweden,SE,SWE,Dalarna
Västerås,Vasteraas,59.63001528,16.54001339,100186.5,Sweden,SE,SWE,Västmanland
Bollnäs,Bollnas,61.35200319,16.36658728,12771.5,Sweden,SE,SWE,Gävleborg
Gävle,Gavle,60.66698041,17.1666418,68235.5,Sweden,SE,SWE,Gävleborg
Kalmar,Kalmar,56.66701784,16.36658728,34884,Sweden,SE,SWE,Kalmar
Växjö,Vaxjo,56.88369712,14.81670772,53067.5,Sweden,SE,SWE,Kronoberg
Örebro,Orebro,59.2803467,15.2199906,95932,Sweden,SE,SWE,Orebro
Norrköping,Norrkoping,58.59542727,16.17869177,85771,Sweden,SE,SWE,Östergötland
Halmstad,Halmstad,56.67177207,12.85558712,55433,Sweden,SE,SWE,Halland
Karlstad,Karlstad,59.36713727,13.49994055,66703.5,Sweden,SE,SWE,Värmland
Skellefteå,Skelleftea,64.77207867,20.95002844,31075,Sweden,SE,SWE,Västerbotten
Visby,Visby,57.63365135,18.30000932,22281.5,Sweden,SE,SWE,Gotland
Trollhättan,Trollhattan,58.26710105,12.29996212,44532.5,Sweden,SE,SWE,Västra Götaland
Borås,Boras,57.7304413,12.91997595,64115.5,Sweden,SE,SWE,Västra Götaland
Kristianstad,Kristianstad,56.03367149,14.1332869,26763.5,Sweden,SE,SWE,Skåne
Helsingborg,Helsingborg,56.05049217,12.70004106,91164.5,Sweden,SE,SWE,Skåne
Jönköping,Jonkoping,57.7713432,14.16501623,86491,Sweden,SE,SWE,Jönköping
Örnsköldsvik,Ornskoldsvik,63.31800722,18.71667639,26406,Sweden,SE,SWE,Västernorrland
Linköping,Linkoping,58.41001223,15.62993974,94111.5,Sweden,SE,SWE,Östergötland
Östersund,Ostersund,63.1833126,14.64999955,44559,Sweden,SE,SWE,Jämtland
Kiruna,Kiruna,67.8500045,20.21663651,13302,Sweden,SE,SWE,Norrbotten
Umeå,Umea,63.82999147,20.23999426,76101,Sweden,SE,SWE,Västerbotten
Uppsala,Uppsala,59.86005292,17.63999792,130425.5,Sweden,SE,SWE,Uppsala
Göteborg,Goteborg,57.75000083,12.0000321,520940.5,Sweden,SE,SWE,Västra Götaland
Luleå,Lulea,65.59663477,22.15837833,47094.5,Sweden,SE,SWE,Norrbotten
Sundsvall,Sundsvall,62.40005292,17.31665849,60926,Sweden,SE,SWE,Västernorrland
Malmö,Malmo,55.58333722,13.03330237,265448.5,Sweden,SE,SWE,Skåne
Stockholm,Stockholm,59.35075995,18.09733473,1258654.5,Sweden,SE,SWE,Stockholm
Delemont,Delemont,47.36999713,7.344999488,11315,Switzerland,CH,CHE,Jura
Neuchatel,Neuchatel,46.99899914,6.922998615,31270,Switzerland,CH,CHE,Neuchâtel
Aarau,Aarau,47.3900041,8.03400361,15501,Switzerland,CH,CHE,Aargau
Stans,Stans,46.95000307,8.383302547,7475,Switzerland,CH,CHE,Nidwalden
Sion,Sion,46.23900303,7.353999482,28045,Switzerland,CH,CHE,Valais
Herisau,Herisau,47.38329903,9.283302472,15438,Switzerland,CH,CHE,Appenzell Ausserrhoden
Saint Gallen,Saint Gallen,47.42299807,9.361998557,70572,Switzerland,CH,CHE,Sankt Gallen
Bellinzona,Bellinzona,46.19700013,9.019998609,16572,Switzerland,CH,CHE,Ticino
Glarus,Glarus,47.05000204,9.066699587,5681,Switzerland,CH,CHE,Glarus
Schaffhausen,Schaffhausen,47.70600309,8.632998523,33863,Switzerland,CH,CHE,Schaffhausen
Schwyz,Schwyz,47.01999604,8.648001603,14177,Switzerland,CH,CHE,Schwyz
Frauenfeld,Frauenfeld,47.56799717,9.108000502,21979,Switzerland,CH,CHE,Thurgau
Altdorf,Altdorf,46.87900214,8.638002584,8678,Switzerland,CH,CHE,Uri
Zug,Zug,47.17899903,8.487000565,23435,Switzerland,CH,CHE,Zug
Fribourg,Fribourg,46.80000008,7.149996522,32827,Switzerland,CH,CHE,Fribourg
Liestal,Liestal,47.48300112,7.737003468,12832,Switzerland,CH,CHE,Basel-Landschaft
Solothurn,Solothurn,47.2120021,7.536996608,14853,Switzerland,CH,CHE,Solothurn
Sarnen,Sarnen,46.89900002,8.243001529,9410,Switzerland,CH,CHE,Obwalden
Appenzell,Appenzell,47.3333041,9.416700505,5649,Switzerland,CH,CHE,Appenzell Innerrhoden
Chur,Chur,46.85002016,9.500029662,35361,Switzerland,CH,CHE,Graubünden
Biel,Biel,47.16658999,7.2500378,63661,Switzerland,CH,CHE,Bern
Luzern,Luzern,47.05042137,8.280000772,163745.5,Switzerland,CH,CHE,Lucerne
Lugano,Lugano,46.0003821,8.966677204,65876.5,Switzerland,CH,CHE,Ticino
Lausanne,Lausanne,46.53042727,6.650022744,191226.5,Switzerland,CH,CHE,Vaud
Basel,Basel,47.58038902,7.590017048,500317.5,Switzerland,CH,CHE,Basel-Stadt
Bern,Bern,46.91668276,7.466975462,198480,Switzerland,CH,CHE,Bern
Zürich,Zurich,47.37998781,8.55001013,724865,Switzerland,CH,CHE,Zürich
Geneva,Geneva,46.21000755,6.140028034,716192.5,Switzerland,CH,CHE,Genève
Dar'a,Dar'a,32.62500014,36.10500351,122225,Syria,SY,SYR,Dar`a
Al Ladhiqiyah,Al Ladhiqiyah,35.539987,35.77997595,439664,Syria,SY,SYR,Lattakia (Al Ladhiqiyah)
Madinat ath Thawrah,Madinat ath Thawrah,35.8366614,38.54807572,85590,Syria,SY,SYR,Ar Raqqah
Izaz,Izaz,36.58878603,37.04408484,31534,Syria,SY,SYR,Aleppo (Halab)
Manbij,Manbij,36.52664512,37.9563289,94528.5,Syria,SY,SYR,Aleppo (Halab)
Idlib,Idlib,35.92970481,36.63165523,115785.5,Syria,SY,SYR,Idlib
Al Qamishli,Al Qamishli,37.03002525,41.22997921,104107,Syria,SY,SYR,Hasaka (Al Haksa)
Al Hasakah,Al Hasakah,36.48328859,40.7500085,104819.5,Syria,SY,SYR,Hasaka (Al Haksa)
Douma,Duma,33.5833364,36.39998979,406912,Syria,SY,SYR,Damascus
Tartus,Tartus,34.88463448,35.88658405,139374.5,Syria,SY,SYR,Tartus
Ar Raqqah,Ar Raqqah,35.93037661,39.0199849,175600.5,Syria,SY,SYR,Ar Raqqah
Hamah,Hamah,35.1503467,36.72999548,439796,Syria,SY,SYR,Hamah
Tadmur,Tadmur,34.55040916,38.28333736,53063,Syria,SY,SYR,Homs (Hims)
Abu Kamal,Abu Kamal,34.45041526,40.9186287,69190,Syria,SY,SYR,Dayr Az Zawr
Dayr az Zawr,Dayr az Zawr,35.33038739,40.12999467,275853,Syria,SY,SYR,Dayr Az Zawr
As Suwayda,As Suwayda,32.70041872,36.5665946,65650,Syria,SY,SYR,As Suwayda'
Ad Nabk,Ad Nabk,34.01703086,36.73330277,49775,Syria,SY,SYR,Damascus
Al Qunaytirah,Al Qunaytirah,33.12566408,35.82359086,2235.5,Syria,SY,SYR,Golan
Hims,Hims,34.72995892,36.72002193,890202,Syria,SY,SYR,Homs (Hims)
Aleppo,Aleppo,36.22997072,37.1700203,2170132,Syria,SY,SYR,Aleppo (Halab)
Damascus,Damascus,33.500034,36.29999589,2466000,Syria,SY,SYR,Damascus
Bade,Bade,24.9575,121.2988889,172065,Taiwan,TW,TWN,Taoyuan
Pingzhen,Pingzhen,24.94388889,121.2161111,201632,Taiwan,TW,TWN,Taoyuan
Taibao,Taibao,23.45,120.3333333,34665,Taiwan,TW,TWN,Chiayi
Taoyuan,Taoyuan,24.98888889,121.3111111,451007,Taiwan,TW,TWN,Taoyuan
Yangmei,Yangmei,24.91666667,121.15,162511,Taiwan,TW,TWN,Taoyuan
Yilan,Yilan,24.75,121.75,122915.5,Taiwan,TW,TWN,Yilan
Zhubei,Zhubei,24.83333333,121.0119444,174003,Taiwan,TW,TWN,Hsinchu
Douliou,Douliou,23.7075,120.5438889,105688,Taiwan,TW,TWN,Yunlin
Zhongli,Zhongli,24.96502525,121.2167765,1001193,Taiwan,TW,TWN,Taoyuan
Keelung,Keelung,25.13325787,121.7332824,443603.5,Taiwan,TW,TWN,Keelung City
Nantou,Nantou,23.91666667,120.6833333,134349,Taiwan,TW,TWN,Nantou
Puzi,Puzi,23.46111111,120.2419444,47042,Taiwan,TW,TWN,Chiayi
Changhua,Changhua,24.07340008,120.5134086,493294,Taiwan,TW,TWN,Changhua
Chiayi,Chiayi,23.47545209,120.4350671,387106,Taiwan,TW,TWN,Chiayi City
Hsinchu,Hsinchu,24.8167914,120.9767395,582778.5,Taiwan,TW,TWN,Hsinchu City
Miaoli,Miaoli,24.57,120.82,120494,Taiwan,TW,TWN,Miaoli
Pingtung,Pingtung,22.68170209,120.4816792,359752.5,Taiwan,TW,TWN,Pingtung
Hualien,Hualien,23.98374147,121.6000089,229563,Taiwan,TW,TWN,Hualien
New Taipei,New Taipei,25.01277778,121.465,2821870,Taiwan,TW,TWN,New Taipei City
Tainan,Tainan,23.00000307,120.2000427,1319156,Taiwan,TW,TWN,Tainan City
Taitung,Taitung,22.75539268,121.140037,142292,Taiwan,TW,TWN,Taitung
Magong,Magong,23.56666667,119.5833333,56435,Taiwan,TW,TWN,Penghu
Taichung,Taichung,24.15207745,120.681667,1835024,Taiwan,TW,TWN,Taichung City
Kaohsiung,Kaohsiung,22.63330711,120.2666019,2144391.5,Taiwan,TW,TWN,Kaohsiung City
Taipei,Taipei,25.03583333,121.5683333,4759522.5,Taiwan,TW,TWN,Taipei City
Leninobod,Leninobod,39.75000301,69.00000365,11468,Tajikistan,TJ,TJK,Leninabad
Qurghonteppa,Qurghonteppa,37.83731447,68.77134721,188287,Tajikistan,TJ,TJK,Khatlon
Konibodom,Konibodom,40.29215171,70.42716345,155117.5,Tajikistan,TJ,TJK,Leninabad
Kuybyshevskiy,Kuybyshevskiy,37.97939882,68.68897497,8925,Tajikistan,TJ,TJK,Khatlon
Kulob,Kulob,37.92115948,69.77573035,96975,Tajikistan,TJ,TJK,Khatlon
Uroteppa,Uroteppa,39.92191591,69.00146236,104736,Tajikistan,TJ,TJK,Leninabad
Khorugh,Khorugh,37.4875167,71.54756018,21017.5,Tajikistan,TJ,TJK,Gorno-Badakhshan
Khujand,Khujand,40.2899813,69.6199259,291274.5,Tajikistan,TJ,TJK,Leninabad
Dushanbe,Dushanbe,38.56003522,68.77387935,882822,Tajikistan,TJ,TJK,Tadzhikistan Territories
Wete,Wete,-5.063463959,39.725799,26450,Tanzania,TZ,TZA,Kaskazini-Pemba
Kibaha,Kibaha,-6.766703953,38.9167026,23651,Tanzania,TZ,TZA,Pwani
Mkokotoni,Mkokotoni,-5.878997975,39.25999862,2572,Tanzania,TZ,TZA,Kaskazini-Unguja
Tunduma,Tunduma,-9.284615459,32.77493974,27543,Tanzania,TZ,TZA,Mbeya
Tukuyu,Tukuyu,-9.249578838,33.64000321,77984,Tanzania,TZ,TZA,Mbeya
Sumbawanga,Sumbawanga,-7.959580059,31.62002315,76546.5,Tanzania,TZ,TZA,Rukwa
Mpanda,Mpanda,-6.359574362,31.0500321,73338,Tanzania,TZ,TZA,Rukwa
Kipili,Kipili,-7.432893861,30.59998205,1533,Tanzania,TZ,TZA,Rukwa
Karema,Karema,-6.816187318,30.43327388,14507.5,Tanzania,TZ,TZA,Rukwa
Geita,Geita,-2.866195863,32.16660478,1536,Tanzania,TZ,TZA,Mwanza
Nyahanga,Nyahanga,-2.382917868,33.55003454,16092,Tanzania,TZ,TZA,Mwanza
Kahama,Kahama,-3.819574362,32.58001623,35279,Tanzania,TZ,TZA,Shinyanga
Shinyanga,Shinyanga,-3.659584128,33.42001664,93794,Tanzania,TZ,TZA,Shinyanga
Nzega,Nzega,-4.209628073,33.18003129,18325,Tanzania,TZ,TZA,Tabora
Sikonge,Sikonge,-5.629541403,32.77003048,14549.5,Tanzania,TZ,TZA,Tabora
Biharamulo,Biharamulo,-2.629621156,31.31001623,21817.5,Tanzania,TZ,TZA,Kagera
Bukoba,Bukoba,-1.319623597,31.79996049,85566,Tanzania,TZ,TZA,Kagera
Ngara,Ngara,-2.469527569,30.65000484,10744,Tanzania,TZ,TZA,Kagera
Kakonko,Kakonko,-3.279607321,30.96001176,16319,Tanzania,TZ,TZA,Kigoma
Kasulu,Kasulu,-4.579579652,30.10001257,31218.5,Tanzania,TZ,TZA,Kigoma
Kanyato,Kanyato,-4.456538067,30.26139807,232,Tanzania,TZ,TZA,Kigoma
Uvinza,Uvinza,-5.119598369,30.39002071,52500,Tanzania,TZ,TZA,Kigoma
Kigoma,Kigoma,-4.879613018,29.61001664,164268,Tanzania,TZ,TZA,Kigoma
Mikumi,Mikumi,-7.399614239,36.98000606,12471,Tanzania,TZ,TZA,Morogoro
Ifakara,Ifakara,-8.129595521,36.68002437,27929.5,Tanzania,TZ,TZA,Morogoro
Kilosa,Kilosa,-6.839596742,36.99003129,52558,Tanzania,TZ,TZA,Morogoro
Chake Chake,Chake Chake,-5.239539369,39.77001664,35822.5,Tanzania,TZ,TZA,Kusini-Pemba
Kibiti,Kibiti,-7.729619935,38.95001501,15553,Tanzania,TZ,TZA,Pwani
Bagamoyo,Bagamoyo,-6.439621156,38.89001868,41609.5,Tanzania,TZ,TZA,Pwani
Kilindoni,Kilindoni,-7.916275209,39.65002397,7994.5,Tanzania,TZ,TZA,Pwani
Mpwapwa,Mpwapwa,-6.349600811,36.4799849,10093.5,Tanzania,TZ,TZA,Dodoma
Njombe,Njombe,-9.329625632,34.77001176,42017.5,Tanzania,TZ,TZA,Iringa
Iringa,Iringa,-7.769617494,35.69000728,103290,Tanzania,TZ,TZA,Iringa
Masasi,Masasi,-10.72959186,38.79994665,31549.5,Tanzania,TZ,TZA,Mtwara
Mtwara,Mtwara,-10.26961994,40.18999101,91674,Tanzania,TZ,TZA,Mtwara
Tunduru,Tunduru,-11.08956989,37.3700081,600,Tanzania,TZ,TZA,Ruvuma
Mbamba Bay,Mbamba Bay,-11.2829431,34.76660111,8997,Tanzania,TZ,TZA,Ruvuma
Manyoni,Manyoni,-5.779609763,34.90002966,310,Tanzania,TZ,TZA,Singida
Itigi,Itigi,-5.699614646,34.48000362,11534,Tanzania,TZ,TZA,Singida
Singida,Singida,-4.81961668,34.74003943,47749.5,Tanzania,TZ,TZA,Singida
Ngorongoro,Ngorongoro,-3.249583314,35.51999182,10836,Tanzania,TZ,TZA,Arusha
Oldeani,Oldeani,-3.349628887,35.55001583,7300.5,Tanzania,TZ,TZA,Arusha
Mbulu,Mbulu,-3.849598369,35.53001705,10421,Tanzania,TZ,TZA,Arusha
Babati,Babati,-4.219549948,35.75000362,19117,Tanzania,TZ,TZA,Arusha
Same,Same,-4.069584942,37.72001257,9768,Tanzania,TZ,TZA,Kilimanjaro
Moshi,Moshi,-3.339603659,37.33998409,463873,Tanzania,TZ,TZA,Kilimanjaro
Musoma,Musoma,-1.489587383,33.79999345,127137.5,Tanzania,TZ,TZA,Mara
Korogwe,Korogwe,-5.089574362,38.5400142,47000,Tanzania,TZ,TZA,Tanga
Tabora,Tabora,-5.020017884,32.80000281,145893.5,Tanzania,TZ,TZA,Tabora
Lindi,Lindi,-10.00002399,39.69999508,27953.5,Tanzania,TZ,TZA,Lindi
Songea,Songea,-10.68003416,35.65000972,120923,Tanzania,TZ,TZA,Ruvuma
Tanga,Tanga,-5.070040671,39.09000647,217155.5,Tanzania,TZ,TZA,Tanga
Mwanza,Mwanza,-2.520015443,32.93002071,465372.5,Tanzania,TZ,TZA,Mwanza
Morogoro,Morogoro,-6.820011374,37.66001623,242718.5,Tanzania,TZ,TZA,Morogoro
Dodoma,Dodoma,-6.183306052,35.75000362,199405,Tanzania,TZ,TZA,Dodoma
Arusha,Arusha,-3.36001585,36.66999914,330605,Tanzania,TZ,TZA,Arusha
Mbeya,Mbeya,-8.890014222,33.43004187,261855.5,Tanzania,TZ,TZA,Mbeya
Zanzibar,Zanzibar,-6.159999981,39.20002559,388439,Tanzania,TZ,TZA,Zanzibar West
Dar es Salaam,Dar es Salaam,-6.800012595,39.26834184,2814326,Tanzania,TZ,TZA,Dar-Es-Salaam
Mae Hong Son,Mae Hong Son,19.30100405,97.96899665,9109,Thailand,TH,THA,Mae Hong Son
Phangnga,Phangnga,8.451000086,98.53399857,9676,Thailand,TH,THA,Phangnga
Ranong,Ranong,9.962001095,98.63800257,24561,Thailand,TH,THA,Ranong
Krabi,Krabi,8.052003097,98.91199867,31219,Thailand,TH,THA,Krabi
Phatthalung,Phatthalung,7.61499898,100.0809996,43522,Thailand,TH,THA,Phatthalung
Satun,Satun,6.616701099,100.0666986,34544,Thailand,TH,THA,Satun
Lamphun,Lamphun,18.50300114,99.07399856,14030,Thailand,TH,THA,Lamphun
Kamphaeng Phet,Kamphaeng Phet,16.47299704,99.52900267,58787,Thailand,TH,THA,Kamphaeng Phet
Phichit,Phichit,16.43900405,100.3490017,35760,Thailand,TH,THA,Phichit
Phetchabun,Phetchabun,16.41899707,101.1590017,50656,Thailand,TH,THA,Phetchabun
Supham Buri,Supham Buri,14.47100105,100.1289966,53399,Thailand,TH,THA,Suphan Buri
Ang Thong,Ang Thong,14.58330306,100.4499997,13738,Thailand,TH,THA,Ang Thong
Chainat,Chainat,15.17900402,100.1259997,15469,Thailand,TH,THA,Chai Nat
Nakhon Nayok,Nakhon Nayok,14.20000203,101.2159987,21309,Thailand,TH,THA,Nakhon Nayok
Sing Buri,Sing Buri,14.886999,100.4010036,20046,Thailand,TH,THA,Sing Buri
Nakhon Pathom,Nakhon Pathom,13.81799707,100.0639986,117927,Thailand,TH,THA,Nakhon Pathom
Prachuap Khiri Khan,Prachuap Khiri Khan,11.80299605,99.80000169,33521,Thailand,TH,THA,Prachuap Khiri Khan
Samut Sakhon,Samut Sakhon,13.536,100.2740046,63498,Thailand,TH,THA,Samut Sakhon
Samut Songkhram,Samut Songkhram,13.41299699,100.0009986,35065,Thailand,TH,THA,Samut Songkhram
Yasothon,Yasothon,15.78799812,104.1509977,21643,Thailand,TH,THA,Yasothon
Chachoengsao,Chachoengsao,13.67900105,101.0760037,49741,Thailand,TH,THA,Chachoengsao
Trat,Trat,12.23700309,102.5090016,21590,Thailand,TH,THA,Trat
Kalasin,Kalasin,16.42799707,103.5090007,55102,Thailand,TH,THA,Kalasin
Maha Sarakham,Maha Sarakham,16.18399803,103.2980045,51584,Thailand,TH,THA,Maha Sarakham
Roi Et,Roi Et,16.050996,103.6549986,39328,Thailand,TH,THA,Roi Et
Pattani,Pattani,6.864003023,101.2500006,96815.5,Thailand,TH,THA,Pattani
Chumphon,Chumphon,10.51267743,99.18721676,70760.5,Thailand,TH,THA,Chumphon
Thung Song,Thung Song,8.153958353,99.72863074,26037.5,Thailand,TH,THA,Nakhon Si Thammarat
Trang,Trang,7.563400084,99.60801794,103728.5,Thailand,TH,THA,Trang
Yala,Yala,6.550490335,101.2850732,120849,Thailand,TH,THA,Yala
Chiang Rai,Chiang Rai,19.91187115,99.82645422,97941.5,Thailand,TH,THA,Chiang Rai
Lampang,Lampang,18.29155662,99.48125565,180110,Thailand,TH,THA,Lampang
Nan,Nan,18.78684938,100.7714611,53576.5,Thailand,TH,THA,Nan
Phayao,Phayao,19.17070192,99.90830969,20088,Thailand,TH,THA,Phayao
Phrae,Phrae,18.15329632,100.1629195,28254.5,Thailand,TH,THA,Phrae
Phitsanulok,Phitsanulok,16.8283126,100.2728869,133722,Thailand,TH,THA,Phitsanulok
Sukhothai,Sukhothai,17.01186729,99.7515234,10276,Thailand,TH,THA,Sukhothai
Uttaradit,Uttaradit,17.63162274,100.0971871,67471.5,Thailand,TH,THA,Uttaradit
Kanchanaburi,Kanchanaburi,14.01742474,99.52202836,63699,Thailand,TH,THA,Kanchanaburi
Mae Sot,Mae Sot,16.71617474,98.57076859,45172,Thailand,TH,THA,Tak
Tak,Tak,16.88474326,99.12933915,28647.5,Thailand,TH,THA,Tak
Uthai Thani,Uthai Thani,15.38186342,100.026442,19233,Thailand,TH,THA,Uthai Thani
Lop Buri,Lop Buri,14.80401756,100.6186023,42130.5,Thailand,TH,THA,Lop Buri
Prachin Buri,Prachin Buri,14.0572156,101.3767989,56178.5,Thailand,TH,THA,Prachin Buri
Ayutthaya,Ayutthaya,14.35879925,100.5684244,113788.5,Thailand,TH,THA,Phra Nakhon Si Ayutthaya
Pathum Thani,Pathum Thani,14.01711468,100.5333361,154412,Thailand,TH,THA,Pathum Thani
Saraburi,Saraburi,14.53036501,100.8799816,70769,Thailand,TH,THA,Saraburi
Nonthaburi,Nonthaburi,13.83368919,100.4833134,258550,Thailand,TH,THA,Nonthaburi
Phetchaburi,Phetchaburi,13.11329388,99.9411759,68549,Thailand,TH,THA,Phetchaburi
Hua Hin,Hua Hin,12.56970949,99.94432816,33963,Thailand,TH,THA,Prachuap Khiri Khan
Ratchaburi,Ratchaburi,13.54189821,99.82154496,99722,Thailand,TH,THA,Ratchaburi
Samut Prakan,Samut Prakan,13.60690716,100.6114709,388920,Thailand,TH,THA,Samut Prakan
Sisaket,Sisaket,15.12025148,104.3298486,42856,Thailand,TH,THA,Si Sa Ket
Si Racha,Si Racha,13.15902753,100.9286608,94204.5,Thailand,TH,THA,Chon Buri
Chon Buri,Chon Buri,13.40040814,100.9999743,221340.5,Thailand,TH,THA,Chon Buri
Chanthaburi,Chanthaburi,12.61327272,102.0978918,94950.5,Thailand,TH,THA,Chanthaburi
Aranyaprathet,Aranyaprathet,13.68235476,102.4969372,21354,Thailand,TH,THA,Sa Kaeo
Rayong,Rayong,12.67184796,101.2814559,37035,Thailand,TH,THA,Rayong
Buriram,Buriram,15.00043968,103.116641,47292,Thailand,TH,THA,Buri Ram
Chaiyaphum,Chaiyaphum,15.8040082,102.0386189,55191,Thailand,TH,THA,Chaiyaphum
Bua Yai,Bua Yai,15.58402163,102.4185957,17550.5,Thailand,TH,THA,Nakhon Ratchasima
Surin,Surin,14.88682904,103.4914502,54604.5,Thailand,TH,THA,Surin
Loei,Loei,17.49188967,101.7315059,29908,Thailand,TH,THA,Loei
Nong Khai,Nong Khai,17.87326174,102.747878,84057,Thailand,TH,THA,Nong Khai
Sakhon Nakhon,Sakhon Nakhon,17.16790428,104.1478959,67755.5,Thailand,TH,THA,Sakon Nakhon
Udon Thani,Udon Thani,17.4047632,102.7893225,239192,Thailand,TH,THA,Udon Thani
Nakhon Phanom,Nakhon Phanom,17.39447959,104.76946,44986,Thailand,TH,THA,Nakhon Phanom
Narathiwat,Narathiwat,6.431841246,101.8214229,57941.5,Thailand,TH,THA,Narathiwat
Khon Kaen,Khon Kaen,16.42004295,102.8300435,199317.5,Thailand,TH,THA,Khon Kaen
Phuket,Phuket,7.876533426,98.3815295,108595.5,Thailand,TH,THA,Phuket
Nakhon Si Thammarat,Nakhon Si Thammarat,8.399989847,99.97001135,176585.5,Thailand,TH,THA,Nakhon Si Thammarat
Songkhla,Songkhla,7.209959126,100.5600012,48616,Thailand,TH,THA,Songkhla (Songkhla Lake)
Hat Yai,Hat Yai,6.996432107,100.4714278,254825,Thailand,TH,THA,Songkhla
Nakhon Sawan,Nakhon Sawan,15.70003522,100.0700052,111915,Thailand,TH,THA,Nakhon Sawan
Ubon Ratchathani,Ubon Ratchathani,15.24995933,104.8300248,198213,Thailand,TH,THA,Ubon Ratchathani
Surat Thani,Surat Thani,9.1500991,99.34012732,142414,Thailand,TH,THA,Surat Thani
Chiang Mai,Chiang Mai,18.7999752,98.98004594,299081.5,Thailand,TH,THA,Chiang Mai
Nakhon Ratchasima,Nakhon Ratchasima,15.00002626,102.1000105,271882.5,Thailand,TH,THA,Nakhon Ratchasima
Bangkok,Bangkok,13.74999921,100.5166447,5904238,Thailand,TH,THA,Bangkok Metropolis
Freeport,Freeport,26.53327578,-78.70001306,25383,The Bahamas,BS,BHS,
Nassau,Nassau,25.08339012,-77.35004378,194453,The Bahamas,BS,BHS,
Georgetown,Georgetown,13.55100308,-14.76700152,3584,The Gambia,GM,GMB,Maccarthy Island
Basse Santa Su,Basse Santa Su,13.31000112,-14.2229965,14380,The Gambia,GM,GMB,Upper River
Kerewan,Kerewan,13.49399711,-16.09499647,2751,The Gambia,GM,GMB,Lower River
Mansa Konko,Mansa Konko,13.3773121,-15.67856644,18672,The Gambia,GM,GMB,Lower River
Bansang,Bansang,13.43363609,-14.65002079,4646.5,The Gambia,GM,GMB,Maccarthy Island
Brikama,Brikama,13.28036379,-16.65994979,136418,The Gambia,GM,GMB,Banjul
Banjul,Banjul,13.45387646,-16.59170149,38841.5,The Gambia,GM,GMB,Banjul
Bassar,Bassar,9.261000068,0.789003574,61845,Togo,TG,TGO,Kara
Sotouboua,Sotouboua,8.557002133,0.984996462,21054,Togo,TG,TGO,Centre
Kpalime,Kpalime,6.900391458,0.630028441,98226.5,Togo,TG,TGO,Plateaux
Sokode,Sokode,8.9904706,1.149996703,99725.5,Togo,TG,TGO,Centre
Mango,Mango,10.35956016,0.470813353,40187,Togo,TG,TGO,Savanes
Atakpame,Atakpame,7.530042947,1.120024372,74757,Togo,TG,TGO,Plateaux
Lome,Lome,6.131937072,1.222757119,1100850,Togo,TG,TGO,Maritime
Neiafu,Neiafu,-18.64957355,-173.9832927,5855.5,Tonga,TO,TON,
Nukualofa,Nukualofa,-21.13851236,-175.2205645,33139,Tonga,TO,TON,
San Fernando,San Fernando,10.28046166,-61.45937678,166039,Trinidad and Tobago,TT,TTO,San Fernando
Port-of-Spain,Port-of-Spain,10.65199709,-61.51703089,171982.5,Trinidad and Tobago,TT,TTO,Port of Spain
Medenine,Medemine,33.399999,10.41669956,61705,Tunisia,TN,TUN,Médenine
Kebili,Kebili,33.68999703,8.971002538,19875,Tunisia,TN,TUN,Kebili
Tataouine,Tataouine,33.00000315,10.46670359,62577,Tunisia,TN,TUN,Tataouine
L'Ariana,L'Ariana,36.86667315,10.19999755,97687,Tunisia,TN,TUN,Manubah
Jendouba,Jendouba,36.50000406,8.749998615,51408,Tunisia,TN,TUN,Jendouba
Kasserine,Kasserine,35.2167031,8.716698503,76243,Tunisia,TN,TUN,Kassérine
Sdid Bouzid,Sdid Bouzid,35.01669608,9.500004482,42098,Tunisia,TN,TUN,Sidi Bou Zid
Siliana,Siliana,36.08330413,9.3833016,26960,Tunisia,TN,TUN,Siliana
Mahdia,Mahdia,35.48391304,11.04087662,45977,Tunisia,TN,TUN,Mahdia
